City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
276,olenino,56.2092,33.4889,40.3,98,100,9.17,RU,1667886268
277,douentza,14.9951,-2.9517,70.05,19,29,3.2,ML,1667886269
278,kingaroy,-26.5333,151.8333,71.01,43,89,7.36,AU,1667886269
279,lompoc,34.6391,-120.4579,51.78,93,100,8.05,US,1667886056
280,malkangiri,18.35,81.9,83.08,53,41,0.72,IN,1667886269
281,aksu,41.1231,80.2644,53.24,28,86,1.77,CN,1667886270
282,sao filipe,14.8961,-24.4956,77.38,68,100,5.26,CV,1667886270
283,severo-kurilsk,50.6789,156.125,39.33,72,72,18.52,RU,1667886270
284,east london,-33.0153,27.9116,67.14,77,100,11.5,ZA,1667886146
285,olden,61.8364,6.8064,39.94,85,41,8.66,NO,1667886271
286,egvekinot,66.3167,-179.1667,20.23,84,100,15.88,RU,1667886271
287,durban,-29.8579,31.0292,72.52,94,100,3.0,ZA,1667886176
288,korla,41.7597,86.1469,55.67,29,19,5.1,CN,1667886272
289,hay river,60.8156,-115.7999,-7.62,84,40,3.44,CA,1667886272
290,tornio,65.8481,24.1466,23.02,79,15,5.46,FI,1667886272
291,bonthe,7.5264,-12.505,77.18,85,96,3.15,SL,1667886272
292,kokopo,-4.352,152.2633,80.98,79,98,8.37,PG,1667886273
293,rantepao,-2.9701,119.8978,76.86,84,85,3.33,ID,1667886273
294,cockburn town,21.4612,-71.1419,79.99,74,15,8.39,TC,1667886250
295,lahat,-3.8,103.5333,82.44,72,100,1.9,ID,1667886113
296,basavana bagevadi,16.5833,75.9667,82.11,36,33,10.49,IN,1667886275
297,vanimo,-2.6741,141.3028,80.55,84,100,4.29,PG,1667886275
298,christchurch,-43.5333,172.6333,62.8,55,5,14.97,NZ,1667886275
299,daru,-9.0763,143.2092,81.34,76,100,4.74,PG,1667886079
300,almaznyy,48.0448,40.045,34.86,78,9,8.77,RU,1667886275
301,kloulklubed,7.0419,134.2556,82.9,67,99,2.17,PW,1667886276
302,roma,43.2128,-75.4557,43.36,73,4,1.01,US,1667886276
303,margate,51.3813,1.3862,59.9,76,100,7.0,GB,1667886053
304,tecpan,14.7623,-90.9947,56.89,95,93,5.01,GT,1667886277
305,nguruka,-5.1092,31.0419,70.12,83,89,4.27,TZ,1667886277
306,polaniec,50.4332,21.2812,40.91,97,98,6.13,PL,1667886278
307,beesel,51.2683,6.0389,54.28,85,82,12.86,NL,1667886278
308,pimenta bueno,-11.6725,-61.1936,70.36,59,1,2.48,BR,1667886278
309,moron,-34.6534,-58.6198,65.95,73,0,9.78,AR,1667886279
310,marquette,46.5333,-87.6335,36.34,72,43,6.02,US,1667886279
311,tabou,4.423,-7.3528,77.41,85,92,5.5,CI,1667886279
312,kashan,33.9831,51.4364,51.39,43,0,0.0,IR,1667886278
313,skvyra,49.7318,29.6657,44.22,71,97,6.91,UA,1667886279
314,karla,59.3723,24.9275,48.16,80,75,18.41,EE,1667886280
315,touros,-5.1989,-35.4608,75.83,79,100,7.18,BR,1667886280
316,jalu,29.0331,21.5482,62.38,77,0,5.26,LY,1667886280
317,sola,-13.8833,167.55,79.72,79,99,15.21,VU,1667886281
318,biltine,14.5333,20.9167,78.76,20,4,18.03,TD,1667886281
319,barra patuca,15.8,-84.2833,77.13,83,5,8.03,HN,1667886281
320,walvis bay,-22.9575,14.5053,58.08,100,100,0.0,NA,1667886281
321,alice springs,-23.7,133.8833,98.15,14,40,12.66,AU,1667886222
322,ejura,7.3856,-1.3562,71.01,81,81,3.38,GH,1667886282
323,tezonapa,18.6092,-96.6917,68.97,97,49,2.66,MX,1667886282
324,smithers,54.7804,-127.1743,10.72,72,100,3.44,CA,1667886282
325,atambua,-9.1061,124.8925,84.69,61,68,4.61,ID,1667886283
326,genhe,50.7833,121.5167,32.22,74,83,4.92,CN,1667886242
327,porbandar,21.6422,69.6093,84.18,54,1,6.91,IN,1667886283
328,ananas,19.2466,-71.9557,66.76,93,3,1.59,HT,1667886284
329,port lincoln,-34.7333,135.8667,69.94,62,100,11.45,AU,1667886284
330,taltal,-25.4,-70.4833,58.51,83,26,1.16,CL,1667886285
331,krutinka,56.0055,71.5113,26.46,83,97,6.55,RU,1667886285
332,kolpny,52.2282,37.0368,37.02,76,100,9.06,RU,1667886285
333,ontario,34.0633,-117.6509,58.62,93,75,8.05,US,1667886223
334,hoquiam,46.9809,-123.8893,42.78,92,100,8.05,US,1667886286
335,santa marta,11.2408,-74.199,81.9,71,75,5.75,CO,1667886286
336,virginia beach,36.8529,-75.978,67.01,69,0,11.5,US,1667886026
337,poum,-20.2333,164.0167,77.74,82,99,19.98,NC,1667886287
338,yatou,37.15,122.3833,61.25,49,0,4.52,CN,1667886288
339,kangaatsiaq,68.3065,-53.4641,12.43,84,64,7.63,GL,1667886289
340,enumclaw,47.2043,-121.9915,40.24,87,100,1.99,US,1667886289
341,tukrah,32.5341,20.5791,67.44,80,29,8.14,LY,1667886289
342,saldanha,-33.0117,17.9442,62.02,76,88,6.62,ZA,1667886184
343,boma,7.0805,-2.1697,68.36,97,89,2.08,GH,1667886290
344,banda aceh,5.5577,95.3222,83.75,70,99,8.19,ID,1667886192
345,yarovoye,52.9273,78.58,32.68,61,96,1.59,RU,1667886290
346,manokwari,-0.8667,134.0833,78.94,86,98,5.26,ID,1667886291
347,lukovetskiy,64.2956,41.9211,35.78,99,100,5.73,RU,1667886291
348,kiyasovo,56.3491,53.1244,30.45,91,96,8.01,RU,1667886292
349,la orilla,17.9833,-102.2333,75.81,90,5,2.71,MX,1667886073
350,pevek,69.7008,170.3133,-0.62,100,20,3.11,RU,1667886292
351,mursalimkino,55.0379,58.5585,29.21,88,100,9.22,RU,1667886292
352,kununurra,-15.7667,128.7333,105.78,15,74,5.75,AU,1667886204
353,cabo san lucas,22.8909,-109.9124,73.51,73,0,4.0,MX,1667886092
354,vranov,48.8947,15.8127,40.87,92,51,2.77,CZ,1667886293
355,port augusta,-32.5,137.7667,90.1,21,76,15.1,AU,1667886294
356,ancud,-41.8697,-73.8203,53.38,95,98,2.62,CL,1667886228
357,sitka,57.0531,-135.33,27.07,46,23,5.73,US,1667886294
358,santa rosalia,27.3167,-112.2833,67.64,61,96,6.71,MX,1667886294
359,kumluca,36.3703,30.2869,66.69,45,0,3.53,TR,1667886294
360,longyearbyen,78.2186,15.6401,22.84,80,75,11.5,SJ,1667886295
361,eyl,7.9803,49.8164,82.09,60,9,7.83,SO,1667886295
362,los llanos de aridane,28.6585,-17.9182,64.15,51,0,8.05,ES,1667886110
363,leningradskiy,69.3833,178.4167,19.18,92,100,11.52,RU,1667886295
364,goderich,43.7501,-81.7165,45.91,65,70,13.8,CA,1667886296
365,huangmei,30.1924,116.025,77.22,32,2,8.95,CN,1667886296
366,gainesville,29.6516,-82.3248,68.76,83,75,6.91,US,1667886103
367,melfi,40.9965,15.6514,48.45,85,0,3.44,IT,1667886165
368,shenjiamen,29.9576,122.298,66.7,64,0,10.65,CN,1667886253
369,beringovskiy,63.05,179.3167,22.21,90,100,11.81,RU,1667886297
370,colombo,6.9319,79.8478,87.75,69,99,8.46,LK,1667886153
371,sol-iletsk,51.1631,54.9918,27.91,92,100,7.07,RU,1667886166
372,cam ranh,11.9214,109.1591,85.96,62,20,11.5,VN,1667886289
373,yarmouth,41.7057,-70.2286,57.96,53,0,28.01,US,1667886285
374,adrar,20.5022,-10.0711,70.9,18,18,9.78,MR,1667886298
375,sabha,27.0377,14.4283,56.86,59,0,7.7,LY,1667886258
376,richards bay,-28.783,32.0377,72.25,90,98,5.26,ZA,1667886298
377,vardo,70.3705,31.1107,35.58,87,100,4.61,NO,1667886298
378,vamvakou,39.3333,22.4167,55.31,84,2,1.28,GR,1667886299
379,chapayevka,47.4711,36.3451,36.07,77,51,7.11,UA,1667886299
380,ketchikan,55.3422,-131.6461,25.27,46,0,4.61,US,1667886299
381,nuuk,64.1835,-51.7216,18.21,79,20,16.11,GL,1667886299
382,taraz,42.9,71.3667,41.41,81,100,4.47,KZ,1667886042
383,ucluelet,48.9329,-125.5528,31.08,87,92,13.22,CA,1667886300
384,lopukhiv,48.3653,23.9638,46.38,97,99,2.55,UA,1667886300
385,ostrovnoy,68.0531,39.5131,31.08,92,81,4.41,RU,1667886049
386,hofn,64.2539,-15.2082,43.56,85,100,27.29,IS,1667886300
387,praia da vitoria,38.7333,-27.0667,61.05,82,75,12.3,PT,1667886127
388,narathiwat,6.3333,101.75,85.86,66,92,7.47,TH,1667886136
389,sioux lookout,50.1001,-91.917,28.47,86,100,3.44,CA,1667886098
390,nizhnyaya tavda,57.6731,66.1725,30.72,89,100,10.36,RU,1667886301
391,fort payne,34.4442,-85.7197,65.52,71,0,0.0,US,1667886301
392,port hedland,-20.3167,118.5667,82.45,39,0,21.85,AU,1667886122
393,inongo,-1.95,18.2667,72.79,91,100,1.28,CD,1667886302
394,baley,51.6,116.6333,35.6,48,99,11.12,RU,1667886302
395,lakes entrance,-37.8811,147.981,73.17,63,1,8.37,AU,1667886101
396,naron,43.5167,-8.1528,59.67,81,94,15.55,ES,1667886303
397,manggar,-2.8833,108.2667,82.0,73,100,1.66,ID,1667886303
398,ust-omchug,61.15,149.6333,3.69,97,100,6.06,RU,1667886304
399,verkhniy ufaley,56.0567,60.2306,28.27,88,100,11.92,RU,1667886207
400,fryazino,55.9606,38.0456,37.69,93,100,9.6,RU,1667886089
401,thinadhoo,0.5333,72.9333,82.18,76,46,17.54,MV,1667886304
402,jaisalmer,26.9147,70.9181,83.7,25,42,9.15,IN,1667886305
403,malanville,11.8685,3.3899,70.99,29,50,5.79,BJ,1667886305
404,shenzhen,22.5455,114.0683,76.21,93,99,4.03,CN,1667886114
405,mopipi,-21.1833,24.8833,74.12,69,91,4.03,BW,1667886305
406,kinshasa,-4.3246,15.3215,77.32,88,20,6.91,CD,1667886068
407,harstad,68.799,16.5293,36.61,100,49,5.99,NO,1667886306
408,valparai,10.3667,76.9667,73.67,64,49,3.53,IN,1667886306
409,xianyang,34.3378,108.7026,63.14,82,100,8.95,CN,1667886307
410,ransang,8.9603,117.5828,84.78,71,99,3.04,PH,1667886307
411,laredo,27.5064,-99.5075,75.49,83,75,13.8,US,1667886307
412,marsh harbour,26.5412,-77.0636,78.19,74,49,29.8,BS,1667886308
413,baker city,44.7749,-117.8344,33.51,69,0,6.91,US,1667886308
414,belaya gora,68.5333,146.4167,-20.02,95,16,5.17,RU,1667886309
415,teya,60.3778,92.6267,23.2,83,94,7.72,RU,1667886309
416,bad wurzach,47.9,9.9,42.67,83,78,2.68,DE,1667886309
417,talnakh,69.4865,88.3972,-9.56,99,87,4.12,RU,1667886309
418,beloha,-25.1667,45.05,84.2,49,3,0.76,MG,1667886309
419,grand-lahou,5.1367,-5.0242,77.34,86,87,4.0,CI,1667886310
420,southbridge,42.0751,-72.0334,51.06,64,1,1.99,US,1667886311
421,gat,31.61,34.7642,62.78,100,31,12.46,IL,1667886311
422,saint-georges,12.0564,-61.7485,80.28,83,75,12.66,GD,1667886212
423,korcula,42.9622,17.1369,61.36,68,8,3.09,HR,1667886311
424,muros,42.7762,-9.0603,62.1,80,100,17.67,ES,1667886312
425,yuzhnyy,53.2542,83.6936,32.38,86,75,2.24,RU,1667886312
426,dingli,35.8614,14.3822,57.36,88,20,3.44,MT,1667886312
427,santa maria,-29.6842,-53.8069,51.03,98,6,5.61,BR,1667886022
428,matara,5.9485,80.5353,84.34,66,100,5.5,LK,1667886312
429,corning,42.1428,-77.0547,43.36,70,0,3.44,US,1667886313
430,grand gaube,-20.0064,57.6608,79.38,63,66,8.99,MU,1667886313
431,saint-pierre,-21.3393,55.4781,80.28,61,0,9.22,RE,1667886314
432,garni,40.1221,44.7312,38.07,55,100,3.44,AM,1667886314
433,teknaf,20.8624,92.3058,84.06,57,25,8.68,BD,1667886314
434,nemuro,43.3236,145.575,51.01,67,65,4.85,JP,1667886314
435,panguna,-6.3164,155.4848,75.2,87,74,3.09,PG,1667886314
436,betare oya,5.6,14.0833,69.46,77,99,2.55,CM,1667886315
437,port-cartier,50.0334,-66.8654,38.88,64,58,18.52,CA,1667886315
438,igarka,67.4667,86.5833,-3.59,98,98,2.93,RU,1667886315
439,yingcheng,30.95,113.55,78.58,30,18,6.64,CN,1667886248
440,bawku,11.0616,-0.2417,71.58,24,27,6.15,GH,1667886316
441,clyde river,70.4692,-68.5914,5.23,72,40,3.44,CA,1667886111
442,bilma,18.6853,12.9164,66.88,29,0,11.21,NE,1667886316
443,sioux city,42.5,-96.4003,38.86,57,0,9.22,US,1667886317
444,santa helena,-2.2311,-45.3,73.4,98,99,2.15,BR,1667886317
445,san quintin,30.4833,-115.95,62.71,90,2,7.65,MX,1667886317
446,doha,25.2867,51.5333,87.78,60,0,12.66,QA,1667886242
447,lata,40.1629,-8.3327,59.92,96,100,6.2,PT,1667886318
448,nzega,-2.479,29.5564,64.42,74,96,1.23,RW,1667886319
449,praya,14.9215,-23.5087,72.14,83,0,5.75,CV,1667886123
450,nancha,47.1333,129.2667,43.11,44,28,5.59,CN,1667886319
451,goundi,9.3627,17.366,75.99,41,85,2.8,TD,1667886319
452,soyo,-6.1349,12.3689,78.57,83,96,7.09,AO,1667886320
453,buraydah,26.326,43.975,63.05,26,0,12.82,SA,1667886320
454,san julian,21.0167,-102.1667,51.98,65,0,4.56,MX,1667886321
455,panzhihua,26.5851,101.7128,74.41,42,0,1.1,CN,1667886243
456,kishi,9.0833,3.85,70.09,55,90,2.21,NG,1667886321
457,chake chake,-5.2459,39.7666,84.31,62,27,4.25,TZ,1667886322
458,nsanje,-16.92,35.262,80.98,72,83,3.69,MW,1667886322
459,corner brook,48.9667,-57.9484,46.56,77,69,18.75,CA,1667886322
460,yenagoa,4.9247,6.2642,77.07,88,100,2.13,NG,1667886323
461,samarai,-10.6167,150.6667,84.02,71,25,9.31,PG,1667886323
462,progreso,21.2833,-89.6667,78.91,87,3,9.1,MX,1667886024
463,sao felix do xingu,-6.6447,-51.995,70.27,98,91,0.25,BR,1667886324
464,upata,8.0086,-62.3989,70.21,94,99,1.77,VE,1667886085
465,whitehorse,60.7161,-135.0538,3.97,71,100,21.85,CA,1667886324
466,zhangye,38.9342,100.4517,54.37,20,5,8.93,CN,1667886237
467,sarakhs,36.5449,61.1577,41.14,100,40,6.91,IR,1667886325
468,tecpatan,17.1333,-93.3,68.2,98,74,3.24,MX,1667886325
469,aranos,-24.1333,19.1167,65.03,60,5,4.34,NA,1667886325
470,kenai,60.5544,-151.2583,29.14,94,100,8.05,US,1667886326
471,spassk,52.747,87.7545,34.48,72,100,1.72,RU,1667886326
472,northam,51.0333,-4.2167,53.26,93,60,23.85,GB,1667886326
473,buala,-8.145,159.5921,81.99,81,79,8.43,SB,1667886327
474,staryy nadym,65.6118,72.6842,23.4,96,100,9.62,RU,1667886327
475,gizo,-8.103,156.8419,83.14,76,90,10.42,SB,1667886327
476,ratnagiri,16.9833,73.3,86.85,49,30,4.38,IN,1667886328
477,galesong,-5.3166,119.3661,87.82,63,90,7.34,ID,1667886328
478,lubon,52.3471,16.8927,47.08,93,0,6.91,PL,1667886328
479,punuare,14.7333,-85.9667,83.16,88,26,2.55,HN,1667886328
480,luangwa,-15.6167,30.4167,86.23,50,91,8.93,ZM,1667886329
481,xai-xai,-25.0519,33.6442,80.35,68,100,9.17,MZ,1667886101
482,tianpeng,30.9866,103.9393,70.27,55,8,4.0,CN,1667886244
483,yar-sale,66.8333,70.8333,21.36,97,100,3.98,RU,1667886329
484,koshki,54.2091,50.4677,32.65,93,95,6.87,RU,1667886330
485,saint-augustin,51.226,-58.6502,43.07,62,69,24.83,CA,1667886331
486,aksarka,66.5606,67.7975,17.29,98,94,4.54,RU,1667886331
487,yakeshi,49.2833,120.7333,32.27,71,30,7.05,CN,1667886272
488,carutapera,-1.195,-46.02,76.21,91,98,6.22,BR,1667886331
489,swift current,50.2834,-107.8014,18.41,93,100,6.91,CA,1667886331
490,basse-pointe,14.8695,-61.115,80.85,64,80,13.62,MQ,1667886332
491,lodja,-3.4833,23.4333,75.45,77,99,0.81,CD,1667886332
492,rastolita,46.9726,24.9929,47.53,93,99,2.35,RO,1667886333
493,pechenga,69.5259,31.1703,27.48,92,46,3.06,RU,1667886333
494,grindavik,63.8424,-22.4338,43.27,93,100,11.5,IS,1667886333
495,baruun-urt,46.6806,113.2792,46.69,22,30,17.58,MN,1667886334
496,powassan,46.0334,-79.3496,37.99,65,46,8.68,CA,1667886334
497,ocos,14.5094,-92.1933,77.79,83,100,5.59,GT,1667886334
498,kamyshin,50.0983,45.416,36.59,68,79,4.68,RU,1667886190
499,makow mazowiecki,52.8649,21.1005,45.59,94,38,8.68,PL,1667886335
500,riyadh,24.6877,46.7219,69.94,16,0,18.1,SA,1667886229
501,majholi,23.5,79.9167,79.84,38,43,4.97,IN,1667886336
502,udachnyy,66.4167,112.4,-7.22,100,94,2.01,RU,1667886336
503,pawai,24.2667,80.1667,82.09,35,66,2.93,IN,1667886336
504,erenhot,43.6475,111.9767,49.62,18,79,13.27,CN,1667886209
505,conde,-7.2597,-34.9075,76.46,88,20,3.44,BR,1667886337
506,japura,-0.3167,102.35,89.31,60,100,1.14,ID,1667886337
507,donghai,22.9459,115.642,75.47,71,98,4.97,CN,1667886337
508,salalah,17.0151,54.0924,82.49,57,0,2.3,OM,1667886337
509,misratah,32.3754,15.0925,68.43,60,4,5.41,LY,1667886218
510,palmer,42.1584,-72.3287,50.5,50,0,10.36,US,1667886338
511,camacha,33.0833,-16.3333,63.82,94,40,4.61,PT,1667886117
512,kedrovyy,56.1667,91.8167,28.87,73,96,5.48,RU,1667886340
513,aleksandrovsk-sakhalinskiy,50.8975,142.1561,32.67,61,3,7.02,RU,1667886342
514,capuluan,13.8147,122.5181,85.53,77,95,6.42,PH,1667886342
515,boguchany,58.3814,97.4531,26.42,73,96,8.28,RU,1667886342
516,turkmenabat,39.0733,63.5786,39.18,75,75,13.8,TM,1667886342
517,kifri,34.6959,44.9661,70.25,22,69,7.18,IQ,1667886342
518,streator,41.1209,-88.8354,43.0,79,98,10.31,US,1667886343
519,katsuura,35.1333,140.3,65.93,58,0,9.33,JP,1667886343
520,lidkoping,58.5052,13.1577,49.41,96,99,7.4,SE,1667886077
521,salinopolis,-0.6136,-47.3561,77.9,87,100,8.81,BR,1667886344
522,alexander city,32.944,-85.9539,67.5,94,0,0.0,US,1667886246
523,lasa,46.6166,10.7002,41.88,50,53,1.63,IT,1667886344
524,mareeba,-17.0,145.4333,86.43,63,49,7.58,AU,1667886344
525,hollister,36.8525,-121.4016,52.84,71,20,6.91,US,1667886316
526,greencastle,39.6445,-86.8647,48.88,68,0,9.22,US,1667886345
527,moses lake,47.1301,-119.2781,34.48,93,75,10.36,US,1667886292
528,fortuna,40.5982,-124.1573,44.94,97,100,9.22,US,1667886367
529,sakaiminato,35.55,133.2333,66.18,48,40,8.05,JP,1667886367
530,manacor,39.5696,3.2096,60.33,85,5,6.8,ES,1667886367
531,coahuayana,18.7333,-103.6833,73.42,95,29,2.71,MX,1667886368
532,sistranda,63.7256,8.834,40.96,76,95,9.66,NO,1667886368
533,muncar,-8.4333,114.3333,85.8,69,66,7.96,ID,1667886368
534,coihaique,-45.5752,-72.0662,54.21,93,75,4.61,CL,1667886369
535,cap malheureux,-19.9842,57.6142,79.47,63,64,8.99,MU,1667886369
536,isangel,-19.55,169.2667,80.71,74,77,6.91,VU,1667886369
537,verkh-usugli,52.7,115.1667,34.21,64,99,9.26,RU,1667886369
538,fremont,37.5483,-121.9886,53.85,76,75,12.66,US,1667886273
539,chinsali,-10.5414,32.0816,77.29,51,99,5.37,ZM,1667886370
540,merauke,-8.4667,140.3333,85.32,69,91,5.32,ID,1667886370
541,marovoay,-16.1,46.6333,84.34,46,63,6.6,MG,1667886371
542,qingyuan,23.7,113.0333,73.38,73,94,2.66,CN,1667886237
543,khandyga,62.6667,135.6,-9.22,95,99,2.1,RU,1667886371
544,gambela,8.25,34.5833,81.88,52,77,4.38,ET,1667886173
545,bambanglipuro,-7.95,110.2833,82.45,77,78,7.61,ID,1667886353
546,artyom,40.4723,50.333,50.14,69,94,21.72,AZ,1667886372
547,cangucu,-31.395,-52.6756,51.58,93,70,4.09,BR,1667886372
548,hanzhong,33.0728,107.0303,57.16,93,100,3.69,CN,1667886228
549,pitanga,-24.7572,-51.7614,50.25,91,62,4.41,BR,1667886341
550,isla mujeres,21.2311,-86.731,75.16,70,35,16.04,MX,1667886373
551,mvuma,-19.2792,30.5283,72.93,60,99,7.0,ZW,1667886374
552,bluefield,37.2698,-81.2223,48.06,87,0,1.54,US,1667886374
